source	target	source name	target name	value	type	source layer	target layer
1351	4102	GYS2_mut	R-HSA-3229121	0.001182723018347234	1	0	1
1351	4108	GYS2_mut	R-HSA-3322077	0.001247551423148252	0	0	1
1351	4108	GYS2_mut	R-HSA-3322077	0.001182723018347234	1	0	1
1352	4682	HACE1_mut	R-HSA-983168	0.004767823997503405	0	0	1
1352	4682	HACE1_mut	R-HSA-983168	0.004724021256455065	1	0	1
1353	3880	HADHB_mut	R-HSA-1483206	0.0031067211708028074	0	0	1
1353	3880	HADHB_mut	R-HSA-1483206	0.003025271277389644	1	0	1
1353	4473	HADHB_mut	R-HSA-77289	0.0031067211708028074	0	0	1
1353	4473	HADHB_mut	R-HSA-77289	0.003025271277389644	1	0	1
1354	5000	HAL_mut	R-HSA-70921	0.0	0	0	1
1354	5000	HAL_mut	R-HSA-70921	0.0	1	0	1
1355	4156	HAO2_mut	R-HSA-390918	0.0067414804410267	0	0	1
1355	4156	HAO2_mut	R-HSA-390918	0.0066209360294225104	1	0	1
1355	5278	HAO2_mut	R-HSA-9033241	0.0067414804410267	0	0	1
1355	5278	HAO2_mut	R-HSA-9033241	0.0066209360294225104	1	0	1
1356	5197	HAPLN1_mut	R-HSA-3000178	0.004458824230419446	0	0	1
1356	5197	HAPLN1_mut	R-HSA-3000178	0.0045714297225963995	1	0	1
1357	4037	HAS1_mut	R-HSA-2142845	0.0036851142221065755	0	0	1
1357	4037	HAS1_mut	R-HSA-2142845	0.0035885005426179203	1	0	1
1358	4037	HAS2_amp	R-HSA-2142845	0.0008026917841764063	0	0	1
1358	4037	HAS2_amp	R-HSA-2142845	0.000781647357143811	1	0	1
1359	4948	HAUS5_mut	R-HSA-5620912	0.0062814666614738396	0	0	1
1359	4948	HAUS5_mut	R-HSA-5620912	0.006184567941495011	1	0	1
1359	4402	HAUS5_mut	R-HSA-68877	0.0062814666614738396	0	0	1
1359	4402	HAUS5_mut	R-HSA-68877	0.006184567941495011	1	0	1
1359	4411	HAUS5_mut	R-HSA-69275	0.0062814666614738396	0	0	1
1359	4411	HAUS5_mut	R-HSA-69275	0.006184567941495011	1	0	1
1360	4644	HAVCR1_mut	R-HSA-9694516	0.0006527203976373938	0	0	1
1360	4644	HAVCR1_mut	R-HSA-9694516	0.000608295928234131	1	0	1
1361	4706	HBB_mut	R-HSA-1237044	0.012476380468190959	0	0	1
1361	4706	HBB_mut	R-HSA-1237044	0.012396876806936538	1	0	1
1361	4707	HBB_mut	R-HSA-1247673	0.012476380468190959	0	0	1
1361	4707	HBB_mut	R-HSA-1247673	0.012396876806936538	1	0	1
1361	4817	HBB_mut	R-HSA-2168880	0.012476380468190959	0	0	1
1361	4817	HBB_mut	R-HSA-2168880	0.012396876806936538	1	0	1
1361	4977	HBB_mut	R-HSA-6798695	0.012476380468190959	0	0	1
1361	4977	HBB_mut	R-HSA-6798695	0.012396876806936538	1	0	1
1361	5283	HBB_mut	R-HSA-9613829	0.012476380468190959	0	0	1
1361	5283	HBB_mut	R-HSA-9613829	0.012396876806936538	1	0	1
1361	5284	HBB_mut	R-HSA-9615710	0.012476380468190959	0	0	1
1361	5284	HBB_mut	R-HSA-9615710	0.012396876806936538	1	0	1
1361	4658	HBB_mut	R-HSA-9707564	0.012476380468190959	0	0	1
1361	4658	HBB_mut	R-HSA-9707564	0.012396876806936538	1	0	1
1361	5119	HBB_mut	R-HSA-9707616	0.012476380468190959	0	0	1
1361	5119	HBB_mut	R-HSA-9707616	0.012396876806936538	1	0	1
1362	4122	HCAR2_mut	R-HSA-373076	0.0005045711294668661	0	0	1
1362	4122	HCAR2_mut	R-HSA-373076	0.0004999019950749547	1	0	1
1362	4174	HCAR2_mut	R-HSA-418594	0.0005045711294668661	0	0	1
1362	4174	HCAR2_mut	R-HSA-418594	0.0004999019950749547	1	0	1
1363	4122	HCAR3_mut	R-HSA-373076	0.006222981834273216	0	0	1
1363	4122	HCAR3_mut	R-HSA-373076	0.006165397072941737	1	0	1
1363	4174	HCAR3_mut	R-HSA-418594	0.006222981834273216	0	0	1
1363	4174	HCAR3_mut	R-HSA-418594	0.006165397072941737	1	0	1
1364	4812	HCFC1_mut	R-HSA-2151201	0.0005019494750387013	0	0	1
1364	4812	HCFC1_mut	R-HSA-2151201	0.00045633687288197206	1	0	1
1364	4846	HCFC1_mut	R-HSA-3214847	0.0005019494750387013	0	0	1
1364	4846	HCFC1_mut	R-HSA-3214847	0.00045633687288197206	1	0	1
1364	4347	HCFC1_mut	R-HSA-5689603	0.0005019494750387013	0	0	1
1364	4347	HCFC1_mut	R-HSA-5689603	0.00045633687288197206	1	0	1
1365	3900	HCK_mut	R-HSA-162909	0.009652774480249112	0	0	1
1365	3900	HCK_mut	R-HSA-162909	0.009137753701199673	1	0	1
1365	4002	HCK_mut	R-HSA-2029481	0.009652774480249112	0	0	1
1365	4002	HCK_mut	R-HSA-2029481	0.009137753701199673	1	0	1
1365	4241	HCK_mut	R-HSA-512988	0.009652774480249112	0	0	1
1365	4241	HCK_mut	R-HSA-512988	0.009137753701199673	1	0	1
1365	4621	HCK_mut	R-HSA-9664407	0.009652774480249112	0	0	1
1365	4621	HCK_mut	R-HSA-9664407	0.009137753701199673	1	0	1
1365	4624	HCK_mut	R-HSA-9664433	0.009652774480249112	0	0	1
1365	4624	HCK_mut	R-HSA-9664433	0.009137753701199673	1	0	1
1365	4653	HCK_mut	R-HSA-9705462	0.009652774480249112	0	0	1
1365	4653	HCK_mut	R-HSA-9705462	0.009137753701199673	1	0	1
1365	4656	HCK_mut	R-HSA-9706374	0.009652774480249112	0	0	1
1365	4656	HCK_mut	R-HSA-9706374	0.009137753701199673	1	0	1
1366	4711	HCN3_mut	R-HSA-1296061	0.0	0	0	1
1366	4711	HCN3_mut	R-HSA-1296061	0.0	1	0	1
1367	4711	HCN4_mut	R-HSA-1296061	0.0	0	0	1
1367	4711	HCN4_mut	R-HSA-1296061	0.0	1	0	1
1368	4122	HCRTR2_mut	R-HSA-373076	0.007692267028485528	0	0	1
1368	4122	HCRTR2_mut	R-HSA-373076	0.007621085958413055	1	0	1
1369	4028	HDAC4_mut	R-HSA-2122947	0.011808218861309191	0	0	1
1369	4028	HDAC4_mut	R-HSA-2122947	0.011798072768013097	1	0	1
1369	4071	HDAC4_mut	R-HSA-2644602	0.011808218861309191	0	0	1
1369	4071	HDAC4_mut	R-HSA-2644602	0.011798072768013097	1	0	1
1369	4084	HDAC4_mut	R-HSA-2894858	0.011808218861309191	0	0	1
1369	4084	HDAC4_mut	R-HSA-2894858	0.011798072768013097	1	0	1
1369	4093	HDAC4_mut	R-HSA-3108232	0.011808218861309191	0	0	1
1369	4093	HDAC4_mut	R-HSA-3108232	0.011798072768013097	1	0	1
1369	4114	HDAC4_mut	R-HSA-350054	0.011808218861309191	0	0	1
1369	4114	HDAC4_mut	R-HSA-350054	0.011798072768013097	1	0	1
1369	4519	HDAC4_mut	R-HSA-8878159	0.011808218861309191	0	0	1
1369	4519	HDAC4_mut	R-HSA-8878159	0.011798072768013097	1	0	1
1369	4520	HDAC4_mut	R-HSA-8878166	0.011808218861309191	0	0	1
1369	4520	HDAC4_mut	R-HSA-8878166	0.011798072768013097	1	0	1
1370	4028	HDAC5_mut	R-HSA-2122947	0.014392715274071734	0	0	1
1370	4028	HDAC5_mut	R-HSA-2122947	0.013905645842896774	1	0	1
1370	4071	HDAC5_mut	R-HSA-2644602	0.014392715274071734	0	0	1
1370	4071	HDAC5_mut	R-HSA-2644602	0.013905645842896774	1	0	1
1370	4084	HDAC5_mut	R-HSA-2894858	0.014392715274071734	0	0	1
1370	4084	HDAC5_mut	R-HSA-2894858	0.013905645842896774	1	0	1
1370	4114	HDAC5_mut	R-HSA-350054	0.014392715274071734	0	0	1
1370	4114	HDAC5_mut	R-HSA-350054	0.013905645842896774	1	0	1
1370	4392	HDAC5_mut	R-HSA-6807070	0.014392715274071734	0	0	1
1370	4392	HDAC5_mut	R-HSA-6807070	0.013905645842896774	1	0	1
1371	4028	HDAC7_mut	R-HSA-2122947	0.01712956777515097	0	0	1
1371	4028	HDAC7_mut	R-HSA-2122947	0.016866517156207312	1	0	1
1371	4071	HDAC7_mut	R-HSA-2644602	0.01712956777515097	0	0	1
1371	4071	HDAC7_mut	R-HSA-2644602	0.016866517156207312	1	0	1
1371	4084	HDAC7_mut	R-HSA-2894858	0.01712956777515097	0	0	1
1371	4084	HDAC7_mut	R-HSA-2894858	0.016866517156207312	1	0	1
1371	4093	HDAC7_mut	R-HSA-3108232	0.01712956777515097	0	0	1
1371	4093	HDAC7_mut	R-HSA-3108232	0.016866517156207312	1	0	1
1371	4114	HDAC7_mut	R-HSA-350054	0.01712956777515097	0	0	1
1371	4114	HDAC7_mut	R-HSA-350054	0.016866517156207312	1	0	1
1371	4392	HDAC7_mut	R-HSA-6807070	0.01712956777515097	0	0	1
1371	4392	HDAC7_mut	R-HSA-6807070	0.016866517156207312	1	0	1
1372	4028	HDAC9_mut	R-HSA-2122947	0.025348542956635356	0	0	1
1372	4028	HDAC9_mut	R-HSA-2122947	0.0246302334837512	1	0	1
1372	4071	HDAC9_mut	R-HSA-2644602	0.025348542956635356	0	0	1
1372	4071	HDAC9_mut	R-HSA-2644602	0.0246302334837512	1	0	1
1372	4084	HDAC9_mut	R-HSA-2894858	0.025348542956635356	0	0	1
1372	4084	HDAC9_mut	R-HSA-2894858	0.0246302334837512	1	0	1
1372	4114	HDAC9_mut	R-HSA-350054	0.025348542956635356	0	0	1
1372	4114	HDAC9_mut	R-HSA-350054	0.0246302334837512	1	0	1
1373	5000	HDC_mut	R-HSA-70921	0.0	0	0	1
1373	5000	HDC_mut	R-HSA-70921	0.0	1	0	1
1374	4538	HDLBP_mut	R-HSA-8964011	0.0012343448692667556	0	0	1
1374	4538	HDLBP_mut	R-HSA-8964011	0.0012298489924028723	1	0	1
1375	4377	HEATR1_mut	R-HSA-6790901	0.001815204710308333	0	0	1
1375	4377	HEATR1_mut	R-HSA-6790901	0.0018279517143026977	1	0	1
1375	4378	HEATR1_mut	R-HSA-6791226	0.001815204710308333	0	0	1
1375	4378	HEATR1_mut	R-HSA-6791226	0.0018279517143026977	1	0	1
1376	4682	HECTD1_mut	R-HSA-983168	7.894884859322499e-05	0	0	1
1376	4682	HECTD1_mut	R-HSA-983168	7.822353861936588e-05	1	0	1
1377	4232	HECW1_mut	R-HSA-4641258	0.0007705049985007565	0	0	1
1377	4232	HECW1_mut	R-HSA-4641258	0.0007633750628883718	1	0	1
1378	4682	HECW2_mut	R-HSA-983168	0.0064427321647397345	0	0	1
1378	4682	HECW2_mut	R-HSA-983168	0.006383542023185227	1	0	1
1379	5155	HELZ2_mut	R-HSA-1368082	0.023427889307236507	0	0	1
1379	5155	HELZ2_mut	R-HSA-1368082	0.02268271115220462	1	0	1
1379	5156	HELZ2_mut	R-HSA-1368108	0.023427889307236507	0	0	1
1379	5156	HELZ2_mut	R-HSA-1368108	0.02268271115220462	1	0	1
1379	3910	HELZ2_mut	R-HSA-1655829	0.023427889307236507	0	0	1
1379	3910	HELZ2_mut	R-HSA-1655829	0.02268271115220462	1	0	1
1379	3989	HELZ2_mut	R-HSA-1989781	0.023427889307236507	0	0	1
1379	3989	HELZ2_mut	R-HSA-1989781	0.02268271115220462	1	0	1
1379	4812	HELZ2_mut	R-HSA-2151201	0.023427889307236507	0	0	1
1379	4812	HELZ2_mut	R-HSA-2151201	0.02268271115220462	1	0	1
1379	5202	HELZ2_mut	R-HSA-381340	0.023427889307236507	0	0	1
1379	5202	HELZ2_mut	R-HSA-381340	0.02268271115220462	1	0	1
1379	4658	HELZ2_mut	R-HSA-9707564	0.023427889307236507	0	0	1
1379	4658	HELZ2_mut	R-HSA-9707564	0.02268271115220462	1	0	1
1379	5119	HELZ2_mut	R-HSA-9707616	0.023427889307236507	0	0	1
1379	5119	HELZ2_mut	R-HSA-9707616	0.02268271115220462	1	0	1
1380	4182	HEPH_mut	R-HSA-425410	0.004678054654505104	0	0	1
1380	4182	HEPH_mut	R-HSA-425410	0.004661015213868167	1	0	1
1381	4682	HERC1_mut	R-HSA-983168	0.01067562706884928	0	0	1
1381	4682	HERC1_mut	R-HSA-983168	0.010577548324363306	1	0	1
1382	4093	HERC2_mut	R-HSA-3108232	0.01675024446255217	0	0	1
1382	4093	HERC2_mut	R-HSA-3108232	0.01654198013905746	1	0	1
1382	4354	HERC2_mut	R-HSA-5693565	0.01675024446255217	0	0	1
1382	4354	HERC2_mut	R-HSA-5693565	0.01654198013905746	1	0	1
1382	4355	HERC2_mut	R-HSA-5693567	0.01675024446255217	0	0	1
1382	4355	HERC2_mut	R-HSA-5693567	0.01654198013905746	1	0	1
1382	4967	HERC2_mut	R-HSA-5693571	0.01675024446255217	0	0	1
1382	4967	HERC2_mut	R-HSA-5693571	0.01654198013905746	1	0	1
1382	4412	HERC2_mut	R-HSA-69473	0.01675024446255217	0	0	1
1382	4412	HERC2_mut	R-HSA-69473	0.01654198013905746	1	0	1
1382	4682	HERC2_mut	R-HSA-983168	0.01675024446255217	0	0	1
1382	4682	HERC2_mut	R-HSA-983168	0.01654198013905746	1	0	1
1383	4682	HERC3_mut	R-HSA-983168	0.002140306484054438	0	0	1
1383	4682	HERC3_mut	R-HSA-983168	0.002120643273277286	1	0	1
1384	4682	HERC4_mut	R-HSA-983168	0.0005681168971326164	0	0	1
1384	4682	HERC4_mut	R-HSA-983168	0.0005628975558364699	1	0	1
1385	3833	HERC5_mut	R-HSA-1169410	0.001956715903159218	0	0	1
1385	3833	HERC5_mut	R-HSA-1169410	0.0019387391524408788	1	0	1
1385	4584	HERC5_mut	R-HSA-936440	0.001956715903159218	0	0	1
1385	4584	HERC5_mut	R-HSA-936440	0.0019387391524408788	1	0	1
1385	4682	HERC5_mut	R-HSA-983168	0.001956715903159218	0	0	1
1385	4682	HERC5_mut	R-HSA-983168	0.0019387391524408788	1	0	1
1386	4682	HERC6_mut	R-HSA-983168	0.003916063911068098	0	0	1
1386	4682	HERC6_mut	R-HSA-983168	0.0038800863654210437	1	0	1
1387	4028	HEYL_mut	R-HSA-2122947	0.001285742342942184	0	0	1
1387	4028	HEYL_mut	R-HSA-2122947	0.0016599912985131799	1	0	1
1387	4071	HEYL_mut	R-HSA-2644602	0.001285742342942184	0	0	1
1387	4071	HEYL_mut	R-HSA-2644602	0.0016599912985131799	1	0	1
1387	4084	HEYL_mut	R-HSA-2894858	0.001285742342942184	0	0	1
1387	4084	HEYL_mut	R-HSA-2894858	0.0016599912985131799	1	0	1
1387	4177	HEYL_mut	R-HSA-418990	0.001285742342942184	0	0	1
1387	4177	HEYL_mut	R-HSA-418990	0.0016599912985131799	1	0	1
1387	4555	HEYL_mut	R-HSA-9013508	0.001285742342942184	0	0	1
1387	4555	HEYL_mut	R-HSA-9013508	0.0016599912985131799	1	0	1
1388	5088	HFE_mut	R-HSA-917977	0.0	0	0	1
1388	5088	HFE_mut	R-HSA-917977	0.0	1	0	1
1389	4532	HGD_mut	R-HSA-8963684	0.0	0	0	1
1389	4532	HGD_mut	R-HSA-8963684	0.0	1	0	1
1390	4390	HGFAC_mut	R-HSA-6806942	0.00022378587858737673	0	0	1
1390	4390	HGFAC_mut	R-HSA-6806942	0.00022171502885410318	1	0	1
1391	3831	HGF_mut	R-HSA-114608	0.02737487335818716	0	0	1
1391	3831	HGF_mut	R-HSA-114608	0.026646078842329897	1	0	1
1391	3848	HGF_mut	R-HSA-1266695	0.02737487335818716	0	0	1
1391	3848	HGF_mut	R-HSA-1266695	0.026646078842329897	1	0	1
1391	3991	HGF_mut	R-HSA-199418	0.02737487335818716	0	0	1
1391	3991	HGF_mut	R-HSA-199418	0.026646078842329897	1	0	1
1391	4051	HGF_mut	R-HSA-2219530	0.02737487335818716	0	0	1
1391	4051	HGF_mut	R-HSA-2219530	0.026646078842329897	1	0	1
1391	4333	HGF_mut	R-HSA-5673001	0.02737487335818716	0	0	1
1391	4333	HGF_mut	R-HSA-5673001	0.026646078842329897	1	0	1
1391	4376	HGF_mut	R-HSA-6785807	0.02737487335818716	0	0	1
1391	4376	HGF_mut	R-HSA-6785807	0.026646078842329897	1	0	1
1391	4391	HGF_mut	R-HSA-6807004	0.02737487335818716	0	0	1
1391	4391	HGF_mut	R-HSA-6807004	0.026646078842329897	1	0	1
1391	4490	HGF_mut	R-HSA-8851805	0.02737487335818716	0	0	1
1391	4490	HGF_mut	R-HSA-8851805	0.026646078842329897	1	0	1
1391	4491	HGF_mut	R-HSA-8851907	0.02737487335818716	0	0	1
1391	4491	HGF_mut	R-HSA-8851907	0.026646078842329897	1	0	1
1391	4504	HGF_mut	R-HSA-8865999	0.02737487335818716	0	0	1
1391	4504	HGF_mut	R-HSA-8865999	0.026646078842329897	1	0	1
1391	4513	HGF_mut	R-HSA-8875656	0.02737487335818716	0	0	1
1391	4513	HGF_mut	R-HSA-8875656	0.026646078842329897	1	0	1
1391	4515	HGF_mut	R-HSA-8875878	0.02737487335818716	0	0	1
1391	4515	HGF_mut	R-HSA-8875878	0.026646078842329897	1	0	1
1392	3947	HGS_mut	R-HSA-182971	0.03131825796380225	0	0	1
1392	3947	HGS_mut	R-HSA-182971	0.03142155298782098	1	0	1
1392	4207	HGS_mut	R-HSA-432720	0.03131825796380225	0	0	1
1392	4207	HGS_mut	R-HSA-432720	0.03142155298782098	1	0	1
1392	4349	HGS_mut	R-HSA-5689880	0.03131825796380225	0	0	1
1392	4349	HGS_mut	R-HSA-5689880	0.03142155298782098	1	0	1
1392	4391	HGS_mut	R-HSA-6807004	0.03131825796380225	0	0	1
1392	4391	HGS_mut	R-HSA-6807004	0.03142155298782098	1	0	1
1392	4499	HGS_mut	R-HSA-8856825	0.03131825796380225	0	0	1
1392	4499	HGS_mut	R-HSA-8856825	0.03142155298782098	1	0	1
1392	4512	HGS_mut	R-HSA-8875360	0.03131825796380225	0	0	1
1392	4512	HGS_mut	R-HSA-8875360	0.03142155298782098	1	0	1
1392	4551	HGS_mut	R-HSA-9012999	0.03131825796380225	0	0	1
1392	4551	HGS_mut	R-HSA-9012999	0.03142155298782098	1	0	1
1392	5087	HGS_mut	R-HSA-917729	0.03131825796380225	0	0	1
1392	5087	HGS_mut	R-HSA-917729	0.03142155298782098	1	0	1
1392	4605	HGS_mut	R-HSA-9637690	0.03131825796380225	0	0	1
1392	4605	HGS_mut	R-HSA-9637690	0.03142155298782098	1	0	1
1392	5118	HGS_mut	R-HSA-9706019	0.03131825796380225	0	0	1
1392	5118	HGS_mut	R-HSA-9706019	0.03142155298782098	1	0	1
1393	4306	HHIP_mut	R-HSA-5632681	0.0031602106246282347	0	0	1
1393	4306	HHIP_mut	R-HSA-5632681	0.0031309673043627604	1	0	1
1393	4311	HHIP_mut	R-HSA-5635851	0.0031602106246282347	0	0	1
1393	4311	HHIP_mut	R-HSA-5635851	0.0031309673043627604	1	0	1
1394	4093	HIC1_mut	R-HSA-3108232	0.000402018369641155	0	0	1
1394	4093	HIC1_mut	R-HSA-3108232	0.00040104385415260267	1	0	1
1395	3836	HIF3A_mut	R-HSA-1234158	0.0026650757079349	0	0	1
1395	3836	HIF3A_mut	R-HSA-1234158	0.0026586153746595504	1	0	1
1395	3837	HIF3A_mut	R-HSA-1234176	0.0026650757079349	0	0	1
1395	3837	HIF3A_mut	R-HSA-1234176	0.0026586153746595504	1	0	1
1395	5056	HIF3A_mut	R-HSA-8951664	0.0026650757079349	0	0	1
1395	5056	HIF3A_mut	R-HSA-8951664	0.0026586153746595504	1	0	1
1396	4646	HIP1_mut	R-HSA-9700645	0.005029090279195871	0	0	1
1396	4646	HIP1_mut	R-HSA-9700645	0.0046868082038902985	1	0	1
1396	4663	HIP1_mut	R-HSA-9725370	0.005029090279195871	0	0	1
1396	4663	HIP1_mut	R-HSA-9725370	0.0046868082038902985	1	0	1
1397	4005	HIPK1_mut	R-HSA-2032785	0.008568561205821525	0	0	1
1397	4005	HIPK1_mut	R-HSA-2032785	0.008757713813489923	1	0	1
1397	4120	HIPK1_mut	R-HSA-3700989	0.008568561205821525	0	0	1
1397	4120	HIPK1_mut	R-HSA-3700989	0.008757713813489923	1	0	1
1397	4939	HIPK1_mut	R-HSA-5578768	0.008568561205821525	0	0	1
1397	4939	HIPK1_mut	R-HSA-5578768	0.008757713813489923	1	0	1
1398	4005	HIPK2_mut	R-HSA-2032785	0.012588177241721295	0	0	1
1398	4005	HIPK2_mut	R-HSA-2032785	0.01279296991479997	1	0	1
1398	4093	HIPK2_mut	R-HSA-3108232	0.012588177241721295	0	0	1
1398	4093	HIPK2_mut	R-HSA-3108232	0.01279296991479997	1	0	1
1398	4120	HIPK2_mut	R-HSA-3700989	0.012588177241721295	0	0	1
1398	4120	HIPK2_mut	R-HSA-3700989	0.01279296991479997	1	0	1
1398	4939	HIPK2_mut	R-HSA-5578768	0.012588177241721295	0	0	1
1398	4939	HIPK2_mut	R-HSA-5578768	0.01279296991479997	1	0	1
1398	4521	HIPK2_mut	R-HSA-8878171	0.012588177241721295	0	0	1
1398	4521	HIPK2_mut	R-HSA-8878171	0.01279296991479997	1	0	1
1398	4547	HIPK2_mut	R-HSA-8986944	0.012588177241721295	0	0	1
1398	4547	HIPK2_mut	R-HSA-8986944	0.01279296991479997	1	0	1
1399	4068	HIRA_mut	R-HSA-2559586	0.0012373707720851395	0	0	1
1399	4068	HIRA_mut	R-HSA-2559586	0.0011948565245095072	1	0	1
1400	4520	HIVEP3_mut	R-HSA-8878166	0.009666935901299844	0	0	1
1400	4520	HIVEP3_mut	R-HSA-8878166	0.00987333950049813	1	0	1
1401	4416	HK1_mut	R-HSA-70171	0.003087134216103651	0	0	1
1401	4416	HK1_mut	R-HSA-70171	0.0030061982939110343	1	0	1
1402	4977	HK3_mut	R-HSA-6798695	0.005206773629146887	0	0	1
1402	4977	HK3_mut	R-HSA-6798695	0.005148894425171117	1	0	1
1402	4416	HK3_mut	R-HSA-70171	0.005206773629146887	0	0	1
1402	4416	HK3_mut	R-HSA-70171	0.005148894425171117	1	0	1
1403	3838	HLA-A_amp	R-HSA-1236975	0.037133548757992685	0	0	1
1403	3838	HLA-A_amp	R-HSA-1236975	0.036669813355224	1	0	1
1403	3900	HLA-A_amp	R-HSA-162909	0.037133548757992685	0	0	1
1403	3900	HLA-A_amp	R-HSA-162909	0.036669813355224	1	0	1
1403	4784	HLA-A_amp	R-HSA-198933	0.037133548757992685	0	0	1
1403	4784	HLA-A_amp	R-HSA-198933	0.036669813355224	1	0	1
1403	4479	HLA-A_amp	R-HSA-877300	0.037133548757992685	0	0	1
1403	4479	HLA-A_amp	R-HSA-877300	0.036669813355224	1	0	1
1403	4509	HLA-A_amp	R-HSA-8866654	0.037133548757992685	0	0	1
1403	4509	HLA-A_amp	R-HSA-8866654	0.036669813355224	1	0	1
1403	4575	HLA-A_amp	R-HSA-909733	0.037133548757992685	0	0	1
1403	4575	HLA-A_amp	R-HSA-909733	0.036669813355224	1	0	1
1403	4644	HLA-A_amp	R-HSA-9694516	0.037133548757992685	0	0	1
1403	4644	HLA-A_amp	R-HSA-9694516	0.036669813355224	1	0	1
1403	4683	HLA-A_amp	R-HSA-983170	0.037133548757992685	0	0	1
1403	4683	HLA-A_amp	R-HSA-983170	0.036669813355224	1	0	1
1404	3838	HLA-B_amp	R-HSA-1236975	0.058420476723565824	0	0	1
1404	3838	HLA-B_amp	R-HSA-1236975	0.05781146107862393	1	0	1
1404	4784	HLA-B_amp	R-HSA-198933	0.058420476723565824	0	0	1
1404	4784	HLA-B_amp	R-HSA-198933	0.05781146107862393	1	0	1
1404	4977	HLA-B_amp	R-HSA-6798695	0.058420476723565824	0	0	1
1404	4977	HLA-B_amp	R-HSA-6798695	0.05781146107862393	1	0	1
1404	4479	HLA-B_amp	R-HSA-877300	0.058420476723565824	0	0	1
1404	4479	HLA-B_amp	R-HSA-877300	0.05781146107862393	1	0	1
1404	4509	HLA-B_amp	R-HSA-8866654	0.058420476723565824	0	0	1
1404	4509	HLA-B_amp	R-HSA-8866654	0.05781146107862393	1	0	1
1404	4575	HLA-B_amp	R-HSA-909733	0.058420476723565824	0	0	1
1404	4575	HLA-B_amp	R-HSA-909733	0.05781146107862393	1	0	1
1404	4644	HLA-B_amp	R-HSA-9694516	0.058420476723565824	0	0	1
1404	4644	HLA-B_amp	R-HSA-9694516	0.05781146107862393	1	0	1
1404	4683	HLA-B_amp	R-HSA-983170	0.058420476723565824	0	0	1
1404	4683	HLA-B_amp	R-HSA-983170	0.05781146107862393	1	0	1
1405	3838	HLA-C_amp	R-HSA-1236975	0.049674693701995745	0	0	1
1405	3838	HLA-C_amp	R-HSA-1236975	0.0483525434974581	1	0	1
1405	4784	HLA-C_amp	R-HSA-198933	0.049674693701995745	0	0	1
1405	4784	HLA-C_amp	R-HSA-198933	0.0483525434974581	1	0	1
1405	4977	HLA-C_amp	R-HSA-6798695	0.049674693701995745	0	0	1
1405	4977	HLA-C_amp	R-HSA-6798695	0.0483525434974581	1	0	1
1405	4479	HLA-C_amp	R-HSA-877300	0.049674693701995745	0	0	1
1405	4479	HLA-C_amp	R-HSA-877300	0.0483525434974581	1	0	1
1405	4575	HLA-C_amp	R-HSA-909733	0.049674693701995745	0	0	1
1405	4575	HLA-C_amp	R-HSA-909733	0.0483525434974581	1	0	1
1405	4644	HLA-C_amp	R-HSA-9694516	0.049674693701995745	0	0	1
1405	4644	HLA-C_amp	R-HSA-9694516	0.0483525434974581	1	0	1
1405	4683	HLA-C_amp	R-HSA-983170	0.049674693701995745	0	0	1
1405	4683	HLA-C_amp	R-HSA-983170	0.0483525434974581	1	0	1
1406	3997	HLA-DPA1_amp	R-HSA-202424	0.0021521277477505566	0	0	1
1406	3997	HLA-DPA1_amp	R-HSA-202424	0.0021323559954503756	1	0	1
1406	3998	HLA-DPA1_amp	R-HSA-202427	0.0021521277477505566	0	0	1
1406	3998	HLA-DPA1_amp	R-HSA-202427	0.0021323559954503756	1	0	1
1406	3999	HLA-DPA1_amp	R-HSA-202430	0.0021521277477505566	0	0	1
1406	3999	HLA-DPA1_amp	R-HSA-202430	0.0021323559954503756	1	0	1
1406	4000	HLA-DPA1_amp	R-HSA-202433	0.0021521277477505566	0	0	1
1406	4000	HLA-DPA1_amp	R-HSA-202433	0.0021323559954503756	1	0	1
1406	4811	HLA-DPA1_amp	R-HSA-2132295	0.0021521277477505566	0	0	1
1406	4811	HLA-DPA1_amp	R-HSA-2132295	0.0021323559954503756	1	0	1
1406	4150	HLA-DPA1_amp	R-HSA-389948	0.0021521277477505566	0	0	1
1406	4150	HLA-DPA1_amp	R-HSA-389948	0.0021323559954503756	1	0	1
1406	4479	HLA-DPA1_amp	R-HSA-877300	0.0021521277477505566	0	0	1
1406	4479	HLA-DPA1_amp	R-HSA-877300	0.0021323559954503756	1	0	1
1407	3997	HLA-DPA1_mut	R-HSA-202424	0.008166749371513207	0	0	1
1407	3997	HLA-DPA1_mut	R-HSA-202424	0.008091719848582417	1	0	1
1407	3998	HLA-DPA1_mut	R-HSA-202427	0.008166749371513207	0	0	1
1407	3998	HLA-DPA1_mut	R-HSA-202427	0.008091719848582417	1	0	1
1407	3999	HLA-DPA1_mut	R-HSA-202430	0.008166749371513207	0	0	1
1407	3999	HLA-DPA1_mut	R-HSA-202430	0.008091719848582417	1	0	1
1407	4000	HLA-DPA1_mut	R-HSA-202433	0.008166749371513207	0	0	1
1407	4000	HLA-DPA1_mut	R-HSA-202433	0.008091719848582417	1	0	1
1407	4811	HLA-DPA1_mut	R-HSA-2132295	0.008166749371513207	0	0	1
1407	4811	HLA-DPA1_mut	R-HSA-2132295	0.008091719848582417	1	0	1
1407	4150	HLA-DPA1_mut	R-HSA-389948	0.008166749371513207	0	0	1
